"","ILAM","ILAM2","ILCA","ILCO2","ILCO","ILCU3","ILDE","ILGL","ILKR","ILLA","ILLO","ILMO","ILMU","ILMY","ILOP","ILOPA","ILVE","ILVO","OID","State","County","sum"
"2613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"574","Texas","Gray",0
"2614",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3019","Texas","Grayson",1
"2615",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"647","Texas","Gregg",2
"2616",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2284","Texas","Grimes",2
"2617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3074","Texas","Guadalupe",1
"2618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"232","Texas","Hale",0
"2619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"749","Texas","Hall",0
"2620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"235","Texas","Hamilton",0
"2621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"284","Texas","Hansford",0
"2622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1884","Texas","Hardeman",0
"2623",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"2622","Texas","Hardin",5
"2624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1211","Texas","Harris",2
"2625",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2545","Texas","Harrison",1
"2626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"685","Texas","Hartley",0
"2627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"646","Texas","Haskell",0
"2628",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1533","Texas","Hays",1
"2629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2443","Texas","Hemphill",0
"2630",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2097","Texas","Henderson",1
"2631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2782","Texas","Hidalgo",0
"2632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2551","Texas","Hill",0
"2633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"796","Texas","Hockley",0
"2634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"268","Texas","Hood",0
"2635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2057","Texas","Hopkins",0
"2636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1445","Texas","Houston",2
"2637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"567","Texas","Howard",0
"2638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2744","Texas","Hudspeth",0
"2639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2981","Texas","Hunt",0
"2640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"806","Texas","Hutchinson",0
"2641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"90","Texas","Irion",0
"2642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2823","Texas","Jack",0
"2643",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"575","Texas","Jackson",3
"2644",1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,"2901","Texas","Jasper",6
"2645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18","Texas","Jeff Davis",0
"2646",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2193","Texas","Jefferson",3
"2647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3230","Texas","Jim Hogg",0
"2648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"537","Texas","Jim Wells",0
"2649",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"437","Texas","Johnson",1
"2650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"179","Texas","Jones",0
"2651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"545","Texas","Karnes",1
"2652",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"727","Texas","Kaufman",1
"2653",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"38","Texas","Kendall",1
"2654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2149","Texas","Kenedy",0
"2655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"644","Texas","Kent",0
"2656",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"33","Texas","Kerr",1
"2657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"469","Texas","Kimble",0
"2658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"353","Texas","King",0
"2659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2839","Texas","Kinney",0
"2660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1431","Texas","Kleberg",0
"2661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1168","Texas","Knox",0
"2662",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2323","Texas","Lamar",2
"2663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"881","Texas","Lamb",0
"2664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1695","Texas","Lampasas",0
"2665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"817","Texas","La Salle",0
"2666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"493","Texas","Lavaca",0
"2667",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2282","Texas","Lee",1
"2668",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2714","Texas","Leon",1
"2669",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"1702","Texas","Liberty",4
"2670",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"688","Texas","Limestone",1
"2671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1267","Texas","Lipscomb",0
"2672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1872","Texas","Live Oak",0
"2673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"940","Texas","Llano",0
"2674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2653","Texas","Loving",0
"2675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"800","Texas","Lubbock",0
"2676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"264","Texas","Lynn",0
"2677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2854","Texas","McCulloch",0
"2678",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"319","Texas","McLennan",2
"2679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"690","Texas","McMullen",0
"2680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1867","Texas","Madison",0
"2681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2348","Texas","Marion",0
"2682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"472","Texas","Martin",0
"2683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"642","Texas","Mason",0
"2684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1408","Texas","Matagorda",1
"2685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"899","Texas","Maverick",0
"2686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"374","Texas","Medina",0
"2687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"180","Texas","Menard",0
"2688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63","Texas","Midland",0
"2689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1167","Texas","Milam",0
"2690",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2023","Texas","Mills",1
"2691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"792","Texas","Mitchell",0
"2692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1525","Texas","Montague",0
"2693",1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,"2603","Texas","Montgomery",6
"2694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"526","Texas","Moore",0
"2695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"650","Texas","Morris",0
"2696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"702","Texas","Motley",0
"2697",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1562","Texas","Nacogdoches",2
"2698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1610","Texas","Navarro",0
"2699",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,"1558","Texas","Newton",5
"2700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"476","Texas","Nolan",0
"2701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2620","Texas","Nueces",1
"2702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1502","Texas","Ochiltree",0
"2703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"410","Texas","Oldham",0
"2704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"2975","Texas","Orange",3
"2705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"399","Texas","Palo Pinto",0
"2706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1545","Texas","Panola",0
"2707",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"324","Texas","Parker",1
"2708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2984","Texas","Parmer",0
"2709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3209","Texas","Pecos",0
"2710",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,"2629","Texas","Polk",5
"2711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1215","Texas","Potter",0
"2712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1177","Texas","Presidio",0
"2713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2636","Texas","Rains",0
"2714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"625","Texas","Randall",0
"2715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"244","Texas","Reagan",0
"2716",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2442","Texas","Real",1
"2717",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2692","Texas","Red River",1
"2718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2305","Texas","Reeves",0
"2719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1651","Texas","Refugio",0
"2720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2464","Texas","Roberts",0
"2721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"2313","Texas","Robertson",2
"2722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31","Texas","Rockwall",0
"2723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"805","Texas","Runnels",0
"2724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1216","Texas","Rusk",0
"2725",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1960","Texas","Sabine",3
"2726",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2889","Texas","San Augustine",3
"2727",1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,"2364","Texas","San Jacinto",6
"2728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1677","Texas","San Patricio",1
"2729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1563","Texas","San Saba",0
"2730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"500","Texas","Schleicher",0
"2731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"791","Texas","Scurry",0
"2732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"89","Texas","Shackelford",0
"2733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2424","Texas","Shelby",1
"2734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"477","Texas","Sherman",0
"2735",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1110","Texas","Smith",2
"2736",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"407","Texas","Somervell",1
"2737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1962","Texas","Starr",0
"2738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"525","Texas","Stephens",0
"2739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"639","Texas","Sterling",0
"2740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"645","Texas","Stonewall",0
"2741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"336","Texas","Sutton",0
"2742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"409","Texas","Swisher",0
"2743",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1424","Texas","Tarrant",2
"2744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"119","Texas","Taylor",0
"2745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3211","Texas","Terrell",0
"2746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"626","Texas","Terry",0
"2747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"834","Texas","Throckmorton",0
"2748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"648","Texas","Titus",0
"2749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"720","Texas","Tom Green",0
"2750",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2819","Texas","Travis",2
"2751",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,"1148","Texas","Trinity",4
"2752",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"2956","Texas","Tyler",4
"2753",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2950","Texas","Upshur",4
"2754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"640","Texas","Upton",0
"2755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"217","Texas","Uvalde",0
"2756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2820","Texas","Val Verde",0
"2757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2960","Texas","Van Zandt",1
"2758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1936","Texas","Victoria",1
"2759",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"2110","Texas","Walker",5
"2760",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2743","Texas","Waller",2
"2761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2047","Texas","Ward",0
"2762",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2281","Texas","Washington",2
"2763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"987","Texas","Webb",0
"2764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1169","Texas","Wharton",1
"2765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"485","Texas","Wheeler",0
"2766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1046","Texas","Wichita",0
"2767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1377","Texas","Wilbarger",0
"2768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1174","Texas","Willacy",0
"2769",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1084","Texas","Williamson",1
"2770",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"487","Texas","Wilson",1
"2771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"641","Texas","Winkler",0
"2772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"181","Texas","Wise",0
"2773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"939","Texas","Wood",1
"2774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1894","Texas","Yoakum",0
"2775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"668","Texas","Young",0
"2776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"706","Texas","Zapata",0
"2777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"267","Texas","Zavala",0
"2778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1354","Utah","Beaver",0
"2779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2728","Utah","Box Elder",0
"2780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2501","Utah","Cache",0
"2781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1527","Utah","Carbon",0
"2782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1492","Utah","Daggett",0
"2783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2316","Utah","Davis",0
"2784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1023","Utah","Duchesne",0
"2785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2919","Utah","Emery",0
"2786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2411","Utah","Garfield",0
"2787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2558","Utah","Grand",0
"2788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"902","Utah","Iron",0
"2789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2651","Utah","Juab",0
"2790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1676","Utah","Kane",0
"2791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1697","Utah","Millard",0
"2792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2678","Utah","Morgan",0
"2793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100","Utah","Piute",0
"2794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1342","Utah","Rich",0
"2795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2560","Utah","Salt Lake",0
"2796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"554","Utah","San Juan",0
"2797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1271","Utah","Sanpete",0
"2798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1112","Utah","Sevier",0
"2799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"694","Utah","Summit",0
"2800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2574","Utah","Tooele",0
"2801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1415","Utah","Uintah",0
"2802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1521","Utah","Utah",0
"2803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3095","Utah","Wasatch",0
"2804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1075","Utah","Washington",0
"2805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2627","Utah","Wayne",0
"2806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3060","Utah","Weber",0
"2807",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"3022","Vermont","Addison",2
"2808",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"3133","Vermont","Bennington",2
"2809",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2913","Vermont","Caledonia",1
"2810",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1918","Vermont","Chittenden",2
"2811",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"759","Vermont","Essex",2
"2812",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1790","Vermont","Franklin",2
"2813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1580","Vermont","Grand Isle",1
"2814",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"3070","Vermont","Lamoille",1
"2815",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2887","Vermont","Orange",1
"2816",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"875","Vermont","Orleans",2
"2817",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"908","Vermont","Rutland",2
"2818",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1977","Vermont","Washington",1
"2819",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2438","Vermont","Windham",2
"2820",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1162","Vermont","Windsor",2
"2821",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"2982","Virginia","Accomack",3
"2822",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1930","Virginia","Albemarle",3
"2823",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2169","Virginia","Alleghany",2
"2824",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"2137","Virginia","Amelia",3
"2825",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2007","Virginia","Amherst",3
"2826",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2503","Virginia","Appomattox",3
"2827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1657","Virginia","Arlington",2
"2828",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2444","Virginia","Augusta",2
"2829",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"1028","Virginia","Bath",2
"2830",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2338","Virginia","Bedford",2
"2831",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2355","Virginia","Bland",2
"2832",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"1917","Virginia","Botetourt",2
"2833",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"743","Virginia","Brunswick",3
"2834",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2105","Virginia","Buchanan",2
"2835",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"438","Virginia","Buckingham",3
"2836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2283","Virginia","Campbell",1
"2837",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,"770","Virginia","Caroline",5
"2838",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1432","Virginia","Carroll",3
"2839",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,"2469","Virginia","Charles City",4
"2840",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1705","Virginia","Charlotte",3
"2841",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1311","Virginia","Chesterfield",3
"2842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"504","Virginia","Clarke",1
"2843",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"913","Virginia","Craig",3
"2844",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1261","Virginia","Culpeper",3
"2845",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1706","Virginia","Cumberland",3
"2846",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2026","Virginia","Dickenson",3
"2847",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,"3120","Virginia","Dinwiddie",4
"2848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2286","Virginia","Essex",2
"2849",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1401","Virginia","Fairfax",3
"2850",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"942","Virginia","Fauquier",3
"2851",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2838","Virginia","Floyd",2
"2852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"443","Virginia","Fluvanna",2
"2853",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"1113","Virginia","Franklin",2
"2854",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2119","Virginia","Frederick",3
"2855",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2335","Virginia","Giles",4
"2856",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,"2995","Virginia","Gloucester",4
"2857",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"2683","Virginia","Goochland",3
"2858",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"1450","Virginia","Grayson",3
"2859",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2332","Virginia","Greene",3
"2860",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,"1444","Virginia","Greensville",5
"2861",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"990","Virginia","Halifax",2
"2862",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1616","Virginia","Hanover",3
"2863",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1263","Virginia","Henrico",3
"2864",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1751","Virginia","Henry",3
"2865",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"3168","Virginia","Highland",2
